record_type,source_path,source_artifact_id,source_sha256,source_group,method,dataset,shot,seed,rank,heads,lambda_o,loss,accuracy,zero_shot_accuracy,checkpoint_path_reported,checkpoint_sha256,log_line_count,status,verification_note,csv_row,log_file,matched_log_path,matched_log_artifact_id,matched_log_accuracy,params,time_seconds
log,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_1shot_ce_center_LAMBDA_O0.03.log,DATA-0673,781B915BFA4628971E821C67F9E63F39A7D3F9C59B6AD82209123690A89929CB,result_scan_loss,lora,eurosat,1,unknown,,,0.03,center,72.93,42.16,./checkpoints/vitb16/eurosat/1shots/seed1/adapter_weights.pt,,2844,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_1shot_ce_LAMBDA_O0.03.log,DATA-0674,6F33065AB1A171B5DCA55B7F9F04B465FE1CDB3C56BBA7DCD51E375F0A6CED0C,result_scan_loss,lora,eurosat,1,unknown,,,0.03,ce,72.88,42.16,./checkpoints/vitb16/eurosat/1shots/seed1/adapter_weights.pt,,2844,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_1shot_ce_ls_LAMBDA_O0.03.log,DATA-0675,0CAC508A5935D5165006F0D20A3BAA33CDB54EC7DF8FA3F33A389C8E8CD7F5FA,result_scan_loss,lora,eurosat,1,unknown,,,0.03,ce,71.36,42.16,./checkpoints/vitb16/eurosat/1shots/seed1/adapter_weights.pt,,2844,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0676,F2E8429660BA70626EF9D7AA643426C67A697A45FCF0FF70CF6166BB8FD2F309,result_scan_loss,lora,eurosat,1,unknown,,,0.03,ce,71.95,42.16,./checkpoints/vitb16/eurosat/1shots/seed1/adapter_weights.pt,,2843,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_1shot_cosface_LAMBDA_O0.03.log,DATA-0677,DDFD68B40D2C98750F6913896364D5C3439D02901928E5BA902BED1CC42E7722,result_scan_loss,lora,eurosat,1,unknown,,,0.03,cosface,64.47,42.16,./checkpoints/vitb16/eurosat/1shots/seed1/adapter_weights.pt,,2844,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_4shot_arcface_LAMBDA_O0.03.log,DATA-0678,1557EDDCFD35E7B827D779F2D5F13C4E6A93087B799D6FAB770D460DE6A63D4E,result_scan_loss,lora,eurosat,4,unknown,,,0.03,arcface,86.15,42.16,./checkpoints/vitb16/eurosat/4shots/seed1/adapter_weights.pt,,5347,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_4shot_ce_center_LAMBDA_O0.03.log,DATA-0679,49A47FB7B9CD65963DCCBD62F6F84D1169F01F75FEAB8A6BEB6C36544969783B,result_scan_loss,lora,eurosat,4,unknown,,,0.03,center,88.86,42.16,./checkpoints/vitb16/eurosat/4shots/seed1/adapter_weights.pt,,5347,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_4shot_ce_LAMBDA_O0.03.log,DATA-0680,32C71A35F973DDF9E19B8C96276C0A9FB8049F1AB7DAAF0D677FF64BA2DA251F,result_scan_loss,lora,eurosat,4,unknown,,,0.03,ce,87.49,42.16,./checkpoints/vitb16/eurosat/4shots/seed1/adapter_weights.pt,,5347,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_4shot_ce_ls_LAMBDA_O0.03.log,DATA-0681,4AE8A763E216A71438E7AC30661AE0F72F24CE18798FA8BB678A7E87B34922C1,result_scan_loss,lora,eurosat,4,unknown,,,0.03,ce,88.04,42.16,./checkpoints/vitb16/eurosat/4shots/seed1/adapter_weights.pt,,5347,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_4shot_ce_maxent_LAMBDA_O0.03.log,DATA-0682,39C0A8C55EF1A3DD31A44FC625F8152B7577B38E0CE35FF5074B7D37F59BC830,result_scan_loss,lora,eurosat,4,unknown,,,0.03,ce,88.33,42.16,./checkpoints/vitb16/eurosat/4shots/seed1/adapter_weights.pt,,5347,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_eurosat_4shot_cosface_LAMBDA_O0.03.log,DATA-0683,F80662BFBE1E6B64E28BAAFC8E08F747EFA1E41F0083238D89A383419CECAB9F,result_scan_loss,lora,eurosat,4,unknown,,,0.03,cosface,86.31,42.16,./checkpoints/vitb16/eurosat/4shots/seed1/adapter_weights.pt,,5347,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_1shot_arcface_LAMBDA_O0.03.log,DATA-0684,EF6196CAEA01BD8B0DECDA80C2BA5E3516E86078780E81B433CE9FAB5A55B20E,result_scan_loss,lora,fgvc,1,unknown,,,0.03,arcface,26.55,23.73,./checkpoints/vitb16/fgvc/1shots/seed1/adapter_weights.pt,,1076,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_1shot_ce_center_LAMBDA_O0.03.log,DATA-0685,07FAE596D403AA0500A7C038A55A581A04332B81CEB39C8D4C756D091391810B,result_scan_loss,lora,fgvc,1,unknown,,,0.03,center,28.29,23.73,./checkpoints/vitb16/fgvc/1shots/seed1/adapter_weights.pt,,1076,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_1shot_ce_LAMBDA_O0.03.log,DATA-0686,C3569D59011D66BCE020F4C172744D605B8612DEDD773EBB39A96EDADEC7767E,result_scan_loss,lora,fgvc,1,unknown,,,0.03,ce,28.71,23.73,./checkpoints/vitb16/fgvc/1shots/seed1/adapter_weights.pt,,1076,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_1shot_ce_ls_LAMBDA_O0.03.log,DATA-0687,A26041A1019872CE0BE3B74FF5E0E38F7BB835AAB51CD7847CB45024D4E5F2E9,result_scan_loss,lora,fgvc,1,unknown,,,0.03,ce,26.58,23.73,./checkpoints/vitb16/fgvc/1shots/seed1/adapter_weights.pt,,1076,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0688,C48E4FD13DD6401932861D7D65D262C1B46946B360BAB41C048C0E7A53AE2C88,result_scan_loss,lora,fgvc,1,unknown,,,0.03,ce,28.92,23.73,./checkpoints/vitb16/fgvc/1shots/seed1/adapter_weights.pt,,1076,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_1shot_cosface_LAMBDA_O0.03.log,DATA-0689,535B4A124D1866BC3A1EAA66F462D0A13F9A4EE3AAB3C6D778AE01791302FC0A,result_scan_loss,lora,fgvc,1,unknown,,,0.03,cosface,27.81,23.73,./checkpoints/vitb16/fgvc/1shots/seed1/adapter_weights.pt,,1076,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_4shot_arcface_LAMBDA_O0.03.log,DATA-0690,4497D936BCBAF629B04DA3D0208F0E7960442D64C460A614E1B019E554381C6E,result_scan_loss,lora,fgvc,4,unknown,,,0.03,arcface,1.08,23.73,./checkpoints/vitb16/fgvc/4shots/seed1/adapter_weights.pt,,2173,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_4shot_ce_center_LAMBDA_O0.03.log,DATA-0691,CB50C45438F9C42AB449BAB96BF372561E15449A2E5B1C227BC214211923AFBE,result_scan_loss,lora,fgvc,4,unknown,,,0.03,center,38.61,23.73,./checkpoints/vitb16/fgvc/4shots/seed1/adapter_weights.pt,,2183,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_4shot_ce_LAMBDA_O0.03.log,DATA-0692,C67F4EB0B9370BB148526A3359DC5933C557FC6893B2A2AD1344FF1A7FD8B6B0,result_scan_loss,lora,fgvc,4,unknown,,,0.03,ce,39.15,23.73,./checkpoints/vitb16/fgvc/4shots/seed1/adapter_weights.pt,,2271,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_4shot_ce_ls_LAMBDA_O0.03.log,DATA-0693,7AFA6A7A7BA9D9750163199B039B92DA8340BEBA208FBF8184C79872FAC7FC79,result_scan_loss,lora,fgvc,4,unknown,,,0.03,ce,35.25,23.73,./checkpoints/vitb16/fgvc/4shots/seed1/adapter_weights.pt,,2181,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_4shot_ce_maxent_LAMBDA_O0.03.log,DATA-0694,6C54EB4934354C32856F4EC6D29063A57ACA33C850D548442BBBB4EDA9E24639,result_scan_loss,lora,fgvc,4,unknown,,,0.03,ce,38.91,23.73,./checkpoints/vitb16/fgvc/4shots/seed1/adapter_weights.pt,,2193,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_fgvc_4shot_cosface_LAMBDA_O0.03.log,DATA-0695,9044ACBB0C511510497C936585C965DB320002FE9421431F5122C7FFD9A98203,result_scan_loss,lora,fgvc,4,unknown,,,0.03,cosface,39.12,23.73,./checkpoints/vitb16/fgvc/4shots/seed1/adapter_weights.pt,,2170,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_food101_1shot_arcface_LAMBDA_O0.03.log,DATA-0696,53D8C826D884E79F29B4F754A613C8FF7737D61A92606E94E5F03B4406B8E95B,result_scan_loss,lora,food101,1,unknown,,,0.03,arcface,82.42,85.26,./checkpoints/vitb16/food101/1shots/seed1/adapter_weights.pt,,1182,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_food101_1shot_ce_center_LAMBDA_O0.03.log,DATA-0697,F7F1EE23EFCA98AC69A6D1CEC0CED184C69D5695D96DB006D647F2CAE08AC725,result_scan_loss,lora,food101,1,unknown,,,0.03,center,84.93,85.26,./checkpoints/vitb16/food101/1shots/seed1/adapter_weights.pt,,1182,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_food101_1shot_ce_LAMBDA_O0.03.log,DATA-0698,66BA804B5D7E45661AFF998D3FE8C5D3811D1B42296E3047077C964674AF298F,result_scan_loss,lora,food101,1,unknown,,,0.03,ce,85.08,85.26,./checkpoints/vitb16/food101/1shots/seed1/adapter_weights.pt,,1182,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_food101_1shot_ce_ls_LAMBDA_O0.03.log,DATA-0699,D4097D766DF4DFC9C5FF38AB5ED05E2BD6C68478E050EBADB3B76B905F815A7B,result_scan_loss,lora,food101,1,unknown,,,0.03,ce,84.56,85.26,./checkpoints/vitb16/food101/1shots/seed1/adapter_weights.pt,,1182,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_food101_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0700,C87E311A68151ACD129A275E56947CE3480E3DD46CE810D6E019DDB0F635624F,result_scan_loss,lora,food101,1,unknown,,,0.03,ce,85.14,85.26,./checkpoints/vitb16/food101/1shots/seed1/adapter_weights.pt,,1182,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_food101_1shot_cosface_LAMBDA_O0.03.log,DATA-0701,FE2C45AD8B2CCADCAD0ECD6084A535C39D925917372A165F67DE7651FF12B570,result_scan_loss,lora,food101,1,unknown,,,0.03,cosface,82.24,85.26,./checkpoints/vitb16/food101/1shots/seed1/adapter_weights.pt,,1182,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_food101_4shot_arcface_LAMBDA_O0.03.log,DATA-0702,6018C60CB1609BDBC8FF261C6EAD5500F3DDD259FBA31AA51F5AA850518BB103,result_scan_loss,lora,food101,4,unknown,,,0.03,arcface,79.17,85.26,./checkpoints/vitb16/food101/4shots/seed1/adapter_weights.pt,,2135,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_food101_4shot_ce_center_LAMBDA_O0.03.log,DATA-0703,5F5268C2F9D57A8C92FAFDD2ABE3AE03896A2AD1E547E96BF7C5FE1A6F5BE09E,result_scan_loss,lora,food101,4,unknown,,,0.03,center,83.72,85.26,./checkpoints/vitb16/food101/4shots/seed1/adapter_weights.pt,,2135,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_food101_4shot_ce_LAMBDA_O0.03.log,DATA-0704,C2BE08183E5B4704914F57D760604ADB0FCED89E159EA13B4F957A6F352A503D,result_scan_loss,lora,food101,4,unknown,,,0.03,ce,83.72,85.26,./checkpoints/vitb16/food101/4shots/seed1/adapter_weights.pt,,2132,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_food101_4shot_ce_ls_LAMBDA_O0.03.log,DATA-0705,4AB0BB7BCB73A5AD92DD42A67C1C2D6D86380900946746DDCA9D19EFACD07D62,result_scan_loss,lora,food101,4,unknown,,,0.03,ce,82.79,85.26,./checkpoints/vitb16/food101/4shots/seed1/adapter_weights.pt,,2133,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_food101_4shot_ce_maxent_LAMBDA_O0.03.log,DATA-0706,4FC0977C1FB3DD789794F53BC9C8D28FDBD9ED15FA51E1B69FC0C3A54FB4174D,result_scan_loss,lora,food101,4,unknown,,,0.03,ce,83.75,85.26,./checkpoints/vitb16/food101/4shots/seed1/adapter_weights.pt,,2135,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_food101_4shot_cosface_LAMBDA_O0.03.log,DATA-0707,9B214E36156B1A52B44376E4EC549D2FCAA88DE54DE1B1E6A8846F46BBDCC0FA,result_scan_loss,lora,food101,4,unknown,,,0.03,cosface,79.16,85.26,./checkpoints/vitb16/food101/4shots/seed1/adapter_weights.pt,,2131,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_flowers_1shot_arcface_LAMBDA_O0.03.log,DATA-0708,F782914DF3F4F00354C36E3D6188B1BDE3C99EAFB09973F796E59D118C124C19,result_scan_loss,lora,oxford_flowers,1,unknown,,,0.03,arcface,77.34,67.4,./checkpoints/vitb16/oxford_flowers/1shots/seed1/adapter_weights.pt,,1073,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_flowers_1shot_ce_center_LAMBDA_O0.03.log,DATA-0709,E5A7947E0C4B1D38430318E9AFACE642871F3F594287E2D2C2E4612D3E11DEEF,result_scan_loss,lora,oxford_flowers,1,unknown,,,0.03,center,82.1,67.4,./checkpoints/vitb16/oxford_flowers/1shots/seed1/adapter_weights.pt,,1073,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_flowers_1shot_ce_LAMBDA_O0.03.log,DATA-0710,67C2C160E8E6796379217DF025F12FE0C5D717C46537E966F3B5F82721DF00B1,result_scan_loss,lora,oxford_flowers,1,unknown,,,0.03,ce,83.35,67.4,./checkpoints/vitb16/oxford_flowers/1shots/seed1/adapter_weights.pt,,1073,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_flowers_1shot_ce_ls_LAMBDA_O0.03.log,DATA-0711,48852BF53C2B300F1C751F7953D8C5EB25004426582474CD62AB25F3ECB5C6EB,result_scan_loss,lora,oxford_flowers,1,unknown,,,0.03,ce,81.57,67.4,./checkpoints/vitb16/oxford_flowers/1shots/seed1/adapter_weights.pt,,1073,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_flowers_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0712,05C199361A4F8A1C36C74409675F26A3E1ACBFEFCE962C3BA1D572742E4B5AF4,result_scan_loss,lora,oxford_flowers,1,unknown,,,0.03,ce,83.35,67.4,./checkpoints/vitb16/oxford_flowers/1shots/seed1/adapter_weights.pt,,1073,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_flowers_1shot_cosface_LAMBDA_O0.03.log,DATA-0713,44D42A9B4FE730C1BC36F9C7CCAC033ED090B5D638FC65061DBB6DBA4BA35A71,result_scan_loss,lora,oxford_flowers,1,unknown,,,0.03,cosface,77.26,67.4,./checkpoints/vitb16/oxford_flowers/1shots/seed1/adapter_weights.pt,,1073,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_flowers_4shot_arcface_LAMBDA_O0.03.log,DATA-0714,80118383395C378ADE7415C55723C09C538CA016A78E47E2DA8690223F86102C,result_scan_loss,lora,oxford_flowers,4,unknown,,,0.03,arcface,92.73,67.4,./checkpoints/vitb16/oxford_flowers/4shots/seed1/adapter_weights.pt,,2038,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_flowers_4shot_ce_center_LAMBDA_O0.03.log,DATA-0715,92936DD9A540AC0986D48AC129260DBB5ABB4C946D16557BDA2DEAC8276A14F2,result_scan_loss,lora,oxford_flowers,4,unknown,,,0.03,center,93.63,67.4,./checkpoints/vitb16/oxford_flowers/4shots/seed1/adapter_weights.pt,,2035,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_flowers_4shot_ce_LAMBDA_O0.03.log,DATA-0716,ADBA880D3BE61EE1996F56F0AFF644DDA797E2887493B9A244672BE5D556E452,result_scan_loss,lora,oxford_flowers,4,unknown,,,0.03,ce,93.63,67.4,./checkpoints/vitb16/oxford_flowers/4shots/seed1/adapter_weights.pt,,2034,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_flowers_4shot_ce_ls_LAMBDA_O0.03.log,DATA-0717,B95026A381AAED79E28958D554C81B1E48D181FD27D09F96B26900B9FCDA0E4B,result_scan_loss,lora,oxford_flowers,4,unknown,,,0.03,ce,93.67,67.4,./checkpoints/vitb16/oxford_flowers/4shots/seed1/adapter_weights.pt,,2025,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_flowers_4shot_ce_maxent_LAMBDA_O0.03.log,DATA-0718,753F5381899E6E0BBBF732606585B3E16190EE893D04D275E92D16E3D71DCD06,result_scan_loss,lora,oxford_flowers,4,unknown,,,0.03,ce,93.59,67.4,./checkpoints/vitb16/oxford_flowers/4shots/seed1/adapter_weights.pt,,2035,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_flowers_4shot_cosface_LAMBDA_O0.03.log,DATA-0719,1449D8B9B6875947AC9F43D551118424B2CC38D09B107A2F7E4737BA1F755A03,result_scan_loss,lora,oxford_flowers,4,unknown,,,0.03,cosface,92.49,67.4,./checkpoints/vitb16/oxford_flowers/4shots/seed1/adapter_weights.pt,,2041,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_1shot_arcface_LAMBDA_O0.03.log,DATA-0720,C6AB2D52F6AD8E0FA31D7BEC5E6249078742F11AC440900BDB222F35F5C31972,result_scan_loss,lora,oxford_pets,1,unknown,,,0.03,arcface,84.36,88.2,./checkpoints/vitb16/oxford_pets/1shots/seed1/adapter_weights.pt,,1578,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_1shot_ce_center_LAMBDA_O0.03.log,DATA-0721,714C1A357F8969F1F53DB80B9321E30E87176FF0DC379E9402603CF32C8502CD,result_scan_loss,lora,oxford_pets,1,unknown,,,0.03,center,91.74,88.2,./checkpoints/vitb16/oxford_pets/1shots/seed1/adapter_weights.pt,,1578,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_1shot_ce_LAMBDA_O0.03.log,DATA-0722,E3C09B142FE95071279A173DC3AC61316060BB89B1F27B30EAE187EFFE1C4AB3,result_scan_loss,lora,oxford_pets,1,unknown,,,0.03,ce,91.52,88.2,./checkpoints/vitb16/oxford_pets/1shots/seed1/adapter_weights.pt,,1578,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_1shot_ce_ls_LAMBDA_O0.03.log,DATA-0723,76BDBB35D2FB0B823F5128BFCCF0BB321B4975681833F24F657B5EE906AB1CDB,result_scan_loss,lora,oxford_pets,1,unknown,,,0.03,ce,84.36,88.2,./checkpoints/vitb16/oxford_pets/1shots/seed1/adapter_weights.pt,,1578,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_1shot_ce_maxent_LAMBDA_O0.03.log,DATA-0724,DBC621EB08A46929EBD43AADEF8B337ABD03489476ECB4C1C0E8CC0496D9A496,result_scan_loss,lora,oxford_pets,1,unknown,,,0.03,ce,91.91,88.2,./checkpoints/vitb16/oxford_pets/1shots/seed1/adapter_weights.pt,,1578,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_1shot_cosface_LAMBDA_O0.03.log,DATA-0725,2D87C25E09061A5D57789DDC4B1E07AF733B857AE05E0E2D52B7D4440EB1089A,result_scan_loss,lora,oxford_pets,1,unknown,,,0.03,cosface,84.71,88.2,./checkpoints/vitb16/oxford_pets/1shots/seed1/adapter_weights.pt,,1578,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_4shot_arcface_LAMBDA_O0.03.log,DATA-0726,8D7D4B36D760902FC356EC600A1EC4586C430199BC5C7FA71522E6E41F232A20,result_scan_loss,lora,oxford_pets,4,unknown,,,0.03,arcface,86.7,88.2,./checkpoints/vitb16/oxford_pets/4shots/seed1/adapter_weights.pt,,3129,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_4shot_ce_center_LAMBDA_O0.03.log,DATA-0727,38DBAF5124181A9F496302790239712FFB27123C929C311FF4D9B90F2C19AE37,result_scan_loss,lora,oxford_pets,4,unknown,,,0.03,center,91.33,88.2,./checkpoints/vitb16/oxford_pets/4shots/seed1/adapter_weights.pt,,3129,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_4shot_ce_LAMBDA_O0.03.log,DATA-0728,66BF78BCCC1E088D9800367B65EF4A3A66F71F40152A14DD10C0B040CB8245BD,result_scan_loss,lora,oxford_pets,4,unknown,,,0.03,ce,91.01,88.2,./checkpoints/vitb16/oxford_pets/4shots/seed1/adapter_weights.pt,,3130,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_4shot_ce_ls_LAMBDA_O0.03.log,DATA-0729,9C8AD58F41F34E29AF317CD347D744773900B81AAC7D5D816F88E33F31069A92,result_scan_loss,lora,oxford_pets,4,unknown,,,0.03,ce,85.12,88.2,./checkpoints/vitb16/oxford_pets/4shots/seed1/adapter_weights.pt,,3129,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_4shot_ce_maxent_LAMBDA_O0.03.log,DATA-0730,DE061E326E0BF50FBB79C8B743396A9CB07461735EA3D8FA4E4EFEC5668B2BFA,result_scan_loss,lora,oxford_pets,4,unknown,,,0.03,ce,91.25,88.2,./checkpoints/vitb16/oxford_pets/4shots/seed1/adapter_weights.pt,,3129,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_oxford_pets_4shot_cosface_LAMBDA_O0.03.log,DATA-0731,17B442DFF91EBECC46CA7946958346636D8A8DBCF70AF6E1FBA7DF0F8EEA7B00,result_scan_loss,lora,oxford_pets,4,unknown,,,0.03,cosface,86.18,88.2,./checkpoints/vitb16/oxford_pets/4shots/seed1/adapter_weights.pt,,3129,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_ucf101_1shot_arcface_LAMBDA_O0.03.log,DATA-0732,F49DB57EF7740963872422E9962F237C9B8B4F8B1230F35BBD5DC43D7D8B5CA8,result_scan_loss,lora,ucf101,1,unknown,,,0.03,arcface,74.89,65.21,./checkpoints/vitb16/ucf101/1shots/seed1/adapter_weights.pt,,1079,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_ucf101_1shot_ce_center_LAMBDA_O0.03.log,DATA-0733,6332BED365E992D4FCC73D82D3EA7E70318C1F2676597850C7C4EEE4BF59E40B,result_scan_loss,lora,ucf101,1,unknown,,,0.03,center,76.0,65.21,./checkpoints/vitb16/ucf101/1shots/seed1/adapter_weights.pt,,1079,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_ucf101_1shot_ce_LAMBDA_O0.03.log,DATA-0734,3D07FCC54BD872C51C3614DC385AD6D5B35A9463C8A87FEBE91ADB00D52648E4,result_scan_loss,lora,ucf101,1,unknown,,,0.03,ce,76.29,65.21,./checkpoints/vitb16/ucf101/1shots/seed1/adapter_weights.pt,,1079,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
log,data/result_scan_loss/results_logs_loss_lora/lora_ucf101_1shot_ce_ls_LAMBDA_O0.03.log,DATA-0735,6640C725DC0952AD7678217F63F10C45CDFC2502D145CF9FA8AA2C0E600A7B50,result_scan_loss,lora,ucf101,1,unknown,,,0.03,ce,75.23,65.21,./checkpoints/vitb16/ucf101/1shots/seed1/adapter_weights.pt,,1079,recovered_log_final_accuracy,seed/split not verified from recovered log,,,,,,,
